sha,message,prediction,probability,true_label,truncated
8616d08894c8e6cab965174ebb312ff718d83614,Minor: fix warning--,BugFix,0.5263996,NonBugFix,False
7eb6b0fc4c0975ce708ce97632222ecb1129ed03, - Initial code for enhanced internal HTTP- connectors.--,NonBugFix,0.8719386,NonBugFix,True
3c24b6a24d66ac927b94ce808ee0e395cc008e0b,HBASE-10194 [Usability]: Instructions in- CompactionTool no longer accurate because of namespaces--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1552229 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.63379264,NonBugFix,False
b6277ac14d5c35c8f5c80616829868c4ea74abfa,increase netty worker count to default to the- updated value netty defaults to--,BugFix,0.51231813,NonBugFix,False
135b6c13e03dbb519f8163f5ee5b2c8d7c87684c,Some cleaning up--,BugFix,0.80669457,NonBugFix,False
bb8a666b6dd51330be8a88cb48f923a57264a673,make test less evil--,BugFix,0.5497844,NonBugFix,False
3ed9f0f35aa82e04798ff4f35a32207787d78074,Added license header to OperationBuffer.--,NonBugFix,0.8625863,NonBugFix,False
b0f0d2f28988eeffff9f6f6bd211c77565cc2704,Polishing--,BugFix,0.8215977,NonBugFix,False
165c8954c94ca67d75ecd7fcbc7f1d3da41f5473,removed not useful system out from test cases.--,NonBugFix,0.86264575,NonBugFix,False
f6990e06b4d2dbffb2758ab89ef855ba3947bcf3,HADOOP-6375. Sync documentation for FsShell du with- its implementation. Contributed by Todd Lipcon--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@883206 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.82140833,NonBugFix,True
ff642734febd8c5df95b67d5537c6f571a3c3aa2,remove warnings and cleanup--,NonBugFix,0.8665328,NonBugFix,True
ebe1a4663d41adf670239bf2765b316a2e46f12d,[TEST] renamed variables in ScriptServiceTests--,NonBugFix,0.5091629,NonBugFix,False
6edd54805c2d558802b22a232ea1a751f82db029,Changed log level to debug--,NonBugFix,0.5524437,NonBugFix,False
ed7166227500891e13c982a2f681962a6b56e5f4,add debug log if using compressed stored fields--,NonBugFix,0.6628891,NonBugFix,False
b590cc49acba625d3d076a9722f2ff87a3400be4,HBASE-2124  Useless exception in HMaster on- startup--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@899441 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.8348268,NonBugFix,False
fc281e6694468fd90363a06cfb809e7368799908, - Moved SIP test cases to test module--,NonBugFix,0.91091746,NonBugFix,True
f26b7b2321ba561c947da92510e95e22f059351c,Conditionals: Fix all but 2 tests--,NonBugFix,0.69549274,NonBugFix,False
10bc2480001f2c399afa50add8f66b1e22144b14,add anotehr test--,NonBugFix,0.67009765,NonBugFix,False
36c3025c974288b8d2322dd9a830d7bff0b155cb,HBASE-3313 Table name isn't checked in- isTableEnabled/isTableDisabled--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1081431 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.59221715,NonBugFix,False
aec021e668ad6786d20feaadf119f5407c2b3191,Implemented better rendering for parameters with- default values in decompiler and descriptor renderer.-- -KT-1582 fixed-,BugFix,0.53468776,NonBugFix,False
1e6f2e79b9e0162f8a111acbe7f2876d0d8eeebe,Adapted getXmlAsSource implementation to avoid- compilation failure in IntelliJ IDEA--,NonBugFix,0.5627385,NonBugFix,False
05a497f35ade5b00ad049cf18873068379ef7ccd,"HADOOP-7034. Add TestPath tests to cover dot, dot- dot, and slash normalization. Contributed by Eli Collins--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1035142 13f79535-47bb-0310-9956-ffa450edef68-",NonBugFix,0.85265005,NonBugFix,False
887139648d2e693bb50f286810231150bf1fba9f,BZ-986000 - DRL-to-RuleModel marshalling- improvements--,NonBugFix,0.6213397,NonBugFix,True
2eeb4ebd8c3af6f5838efe510da4c92ceb0ceb35,improve memcached test--,NonBugFix,0.77640194,NonBugFix,False
cf5fb324e3d006d4360c0ae1bba0b2f57d3b6097,Updated Ranges test case.--,NonBugFix,0.5169839,NonBugFix,False
c04110620c6337b9bf45b6d1d55042630d95f8a5,CAMEL-2930 clean up the codes for wiki--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@962786 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.59557354,NonBugFix,False
f49f42476b5931574e1d7f86ac7f3d763f344343,Removed the System.out.print line from RunMojo--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@758544 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8415786,NonBugFix,False
e49ebd5a789d335363404335055b23a41d07207f,Removed the System.out.println of the test--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1206115 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8525355,NonBugFix,False
395959bf216574cad6a1632b13f472f4565c5cfb,"reformat code, optimize imports--",NonBugFix,0.57484084,NonBugFix,True
63d60c6aff8362db9683b83d670556a1a828e8d1,[DROOLS-198] avoid useless cleanup of staged- activations in phreak--,NonBugFix,0.7127742,NonBugFix,False
272895e16604dc7827da484be057cdfbe988bc7c,Removed unnecessary instruction.--,NonBugFix,0.68733144,NonBugFix,False
99bd4fbc657da545ecb40d8778f0979f233e0de9,Created 2 new test case with creation of vertexes- and edges in not default clusters--,NonBugFix,0.76219136,NonBugFix,False
9869e7875cf052f6c54e4ffedf9fa70f3803e3da,Removed synchronized block as per RxJava guidelines- (6.7).--,NonBugFix,0.8059838,NonBugFix,False
0d456d2091f5f8dd3a954ab64e7b78a08246f892,minor tidy up of test case--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@654441 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5636451,NonBugFix,False
7181fa35a35a4aa8e2f1bf8d2db39fa87a81e69d,HBASE-8062 Replace HBaseFsck.debugLsr() in- TestFlushSnapshotFromClient with FSUtils.logFileSystemState()--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1463646 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.5834308,NonBugFix,False
7ac59de1ff24646c5b84b7b559fdc3d6622d1922,Removed the System out from the GenericFile--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@752424 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.7252826,NonBugFix,False
ebfb482c3ee955f24be4d2802c1e06d6f0aa0d1c,Removed debug traces.--,NonBugFix,0.56357545,NonBugFix,False
6c0386029b4620e622f6d62939567f88238a21a2,CAMEL-2011: JmsEndpoint is now singleton.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@814584 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.8243598,NonBugFix,False
5ed43d241a1786f41c97af3fc31de3a6f7d1f3ef, - More optimizations for internal connectors.--,NonBugFix,0.74618053,NonBugFix,False
f55b7c350b928aa5419a1e3ee0fdbe4808731038,Renamed threads to a more understandable ones--,NonBugFix,0.78140205,NonBugFix,False
8498280b0eb67684a43e65b226895914b5a489ff,Debug output removed--,NonBugFix,0.8810998,NonBugFix,False
e1c739fe6fcf4458c1ddad3ed2c79d1e78a3e980,"Improved test, printed out potential shard- failures--",NonBugFix,0.773644,NonBugFix,True
439413c6269bbc9655f7e86c70dc85dd7e150f63,"Introduced common test methods in- MatchedQueriesTests (e.g. createIndex, ensureGreen, refresh, assertHitCount)--",NonBugFix,0.6046696,NonBugFix,True
ac03fba9d31c9cca163739df3c05bc1984d230dc,Small cleanup--,NonBugFix,0.6598996,NonBugFix,False
bd92322d22be4a00f1a6fbd4fe45660a920eca6d,HADOOP-6367. Removes Access Token implementation- from common. Contributed by Kan Zhang.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@881509 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.91042614,NonBugFix,True
edbbc6ec7beb37bbc2d7c0773821c6b766397c2c,Unused method removed--,NonBugFix,0.6550269,NonBugFix,False
abdc99e1d77335a0e401de20838f0914fcdc0242,"Removed doTest(char), since it was erroneous.--If lookupString and tailText are both null, completionChar is ignored.-",NonBugFix,0.7616896,NonBugFix,False
a2444e9494e0bf9572f0c76f3307080974ce3b56,"Remove get index templates deprecated methods In- 0.90.4, we deprecated some code:--* `GetIndexTemplatesRequest-GetIndexTemplatesRequest(String)` moved to `GetIndexTemplatesRequest-GetIndexTemplatesRequest(String...)`-* `GetIndexTemplatesRequest-name(String)` moved to `GetIndexTemplatesRequest-names(String...)`-* `GetIndexTemplatesRequest-name()` moved to `GetIndexTemplatesRequest-names()`--* `GetIndexTemplatesRequestBuilder-GetIndexTemplatesRequestBuilder(IndicesAdminClient, String)` moved to  `GetIndexTemplatesRequestBuilder-GetIndexTemplatesRequestBuilder(IndicesAdminClient, String...)`--* `IndicesAdminClient-prepareGetTemplates(String)` moved to `IndicesAdminClient-prepareGetTemplates(String...)`--* `AbstractIndicesAdminClient-prepareGetTemplates(String)` moved to `AbstractIndicesAdminClient-prepareGetTemplates(String...)`--We can now remove that old methods in 1.0.--**Note**: it breaks the Java API--Relative to -2532.-Closes -3681.-",NonBugFix,0.9018005,NonBugFix,False
7cd667c0e3e17f0362153cd15536e26eeb4f97a0,Removed unused methods from KtScope.--,NonBugFix,0.9065371,NonBugFix,True
245f782801254eefc4442c0850acf3eeee468697, - Bumped versions to 1.0 RC3  - Updated docs  -- Removed deprecated methods--,NonBugFix,0.51467115,NonBugFix,True
12954a69895db8e60522c72557b93c53973dc436,Extract UnsubscribeTester to top level--,NonBugFix,0.9245559,NonBugFix,True
6de7fd15b7b4f42263d847fe462552110c405bb3,Move last 6 remaining unit tests out.--,NonBugFix,0.88435996,NonBugFix,True
42b44788e9f7d9a84ef6ae65a38a581c22fc7c55,"-removed @ignore for passing test, updated to- central test helper methods--",NonBugFix,0.8673052,NonBugFix,False
5fe802ea0a094289b6989748da75fb2942058aba,HADOOP-6987. Use JUnit Rule to optionally fail test- cases that run more than 10 seconds.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1005977 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.9110591,NonBugFix,True
5ae1c8a24284d1bbc96c8410c81600a5e1a7a9f5,Clean up spring-webmvc-portlet tests warnings--Clean up compiler warnings in the tests of spring-webmvc-portlet. This-commit adds type parameters to all the types (mostly `List` and `Map`).--After this commit the only warnings in spring-web left are the-subclasses of `MyCommandProvidingFormController`.-,NonBugFix,0.7079062,NonBugFix,True
69c6e80acd16d0073400d78bd0e52caf44ef8f40,"added variance to Action*, too--",NonBugFix,0.8570943,NonBugFix,False
c907ce325e89b25d0ff29288f018adda35bbdeed,[Test] make recovery slow down in- rerouteRecoveryTest aware of index size--,NonBugFix,0.56230646,NonBugFix,False
f79cf4149fe680ff36117277ffb45d4f2e53c33d,remove unused code--,NonBugFix,0.8160489,NonBugFix,False
8ebbd1e7b964b6c81a49c7d4c2476584c6279e06,"Recovery Settings: Change settings (still support- old settings) and allow for more dynamic settings, closes -1303.--",NonBugFix,0.9144152,NonBugFix,True
f582aa449210110546147851f529e2fbb337aa0e,"HDFS-2154. In TestDFSShell, use TEST_ROOT_DIR and- fix some deprecated warnings.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1147184 13f79535-47bb-0310-9956-ffa450edef68-",NonBugFix,0.6198597,NonBugFix,True
804bf3ad226dca85c9fa66791bb63b794ab66b73,Refactoring of- AnnotationResolver.resolveAnnotation(s)Arguments--,NonBugFix,0.636798,NonBugFix,True
3f04248a8a5af6d3e0e3cb7a5837764a52ecaf63,more test coverage for nesting of OR CEs--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@4586 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.7884654,NonBugFix,False
ef85412f98e97ff5471013eab59fd8cb3046c17a,fix name--,BugFix,0.518764,NonBugFix,False
dc41daa3db350ef9a4b14ef1d750d79cb22cf431,renamed 'isJava6VisibilityBridgeMethodPair' to- 'isVisibilityBridgeMethodPair' (SPR-8660)--,NonBugFix,0.7135264,NonBugFix,False
5fa9cbdf7684922da39b6b6fdaaa5c89a108b8a8,rename--,NonBugFix,0.55362475,NonBugFix,False
a47b1d692d7ccf7d7c087607c394e55690f60655,Polished code--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@812510 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5583583,NonBugFix,True
d1c59faff700059d52ef350c3e7741dd5abcb65a,JBRULES-1498 Thead safe partitioning of- WorkingMemory entry points--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@18794 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.58574843,NonBugFix,False
74f300d7a9e2f0e43dc5e517cc2acc8a4fcde701,resource class refactoring; introducing a- reusable base class for sub-resources - also added a new RoutesResource to- simplify the root resource further--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@745556 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.93094516,NonBugFix,True
d66956b1177df05de05644f53e33509d790b57bf,Changed use of AssertThrows to @Test(expected =- ...)--,NonBugFix,0.88426805,NonBugFix,True
0dd95079938476608211f34c414b90f9eca45f77,CAMEL-1712 Upgraded the camel-ibatis to JUnit4--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@785119 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.78682035,NonBugFix,True
4c73a29f99f0b9d2232b466972a55197758684db,polishing--,NonBugFix,0.8832482,NonBugFix,True
5158fe96b0f091ab52f7a5842edc447dd7f8a366, - Fixed Message-release() Javadocs.--,NonBugFix,0.79996836,NonBugFix,False
2764024351db5082ce5e8f1664a37d1629a56a69,JavaDoc on- AnnotationConfigApplicationContext-scan(String...)--,NonBugFix,0.58164144,NonBugFix,False
e9cdb3d24e3eb440a9adbc96a83e7f5ac600863f,Polish JavaDoc--,NonBugFix,0.61291045,NonBugFix,False
46ccb06f43fa17fd6e60aea15747f34f70516107," - Renamed the ""org.restlet.ssl.hostnameVerifier""- attribute into just ""hostnameVerifier"" for consistency with existing naming.--",NonBugFix,0.82398385,NonBugFix,False
382bd64cdd015fd035182785291db8122791695e,CAMEL-1369: Removed @MessageDriven as its- replaced with @Consume.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@749562 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.9330473,NonBugFix,True
9ccbb766bd98a4958a38ddc840e00b7dfa6230d6,HBASE-8033 Break TestRestoreSnapshotFromClient- into TestRestoreSnapshotFromClient and TestCloneSnapshotFromClient (Ted Yu)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1454186 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.93992835,NonBugFix,True
a7704c8cceb2e2c04c6a843f575463f32674299d,Polish Javadoc for PropertySource implementations--,NonBugFix,0.8469835,NonBugFix,False
af936076fdb57ab158ce924fe5d9bbb4f2dd1846,      - Renamed Representation-write(Appendable) to- append(Appendable).--,NonBugFix,0.8359457,NonBugFix,True
be560b58da1c89e56091cd109f620d7eda3a24fb,Incorporate review suggestions.--- Changes finally0 to finallyDo.-- Removes unnecessary subscription-wrapping.-- Handle exceptions in onCompleted/onError-,NonBugFix,0.8693941,NonBugFix,True
6bacf96acc651018a8cb4a0036e26dde975b7c65,Cleanup Javadocs--,BugFix,0.5647837,NonBugFix,False
2d7b9660ef2825c25f2f3fbeda9acb96c3712575,Adding missing javadocs to TestSubject (-1322)--,NonBugFix,0.94816583,NonBugFix,True
52cef142154655900ba8669dce631aca7142f9b6,Confusing Javadoc for `toObservable(Future)`- methods--https://github.com/Netflix/RxJava/issues/148-,BugFix,0.81913644,NonBugFix,False
2a52decbbc8391f97ae443bb63032048ce2ae6c3,Polishing (including removal of javadoc imports- that show as package cycles in IntelliJ)--,NonBugFix,0.7119454,NonBugFix,True
363d81c247072698e77dec6e2bb166c18d41be8b,HBASE-1447  Take last version of the hbase-1249- design doc. and make documentation out of it--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@785081 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8904339,NonBugFix,True
c4030850a057ed3cd8aedce4ea49147cd10a1798," - All core representation classes have been moved- from the ""org.restlet.resource"" package into a new- ""org.restlet.representation"" package. Make sure to adjust your import- instructions.--",NonBugFix,0.8959971,NonBugFix,True
01327d7136472ba8b720f6c788b17f8527960d32,Facets: deprecation.--Users are encouraged to move to the new aggregation framework that was-introduced in Elasticsearch 1.0.--Close -6485-,NonBugFix,0.9206317,NonBugFix,True
2e0bf34ee31beda97f21430ab4869f1e842d22e9,Fixed javadocs.--,NonBugFix,0.81941956,NonBugFix,False
b02e572bdb781485ce87181f70b426454ab8abcb,tidying up AbstractOnSubscribe javadocs--,NonBugFix,0.89977646,NonBugFix,True
abd66858b71d2cad75bbfbcb4cb0b616caacc5ed,javadoc interlinkings and other javadoc- improvements--,NonBugFix,0.8719439,NonBugFix,True
de3cde3e1eb1984b86ba9320e6662b8bf63e1fcb,Rename Engine-seacher() into- Engine-acquireSearcher()--The name should reflect that the caller is responsible for-releaseing the searcher again.-,NonBugFix,0.72378385,NonBugFix,True
03336a980d738426fb76202750befa48f3c1599e,Add marble diagrams for Single operators.--,NonBugFix,0.92905945,NonBugFix,True
74fdcdcf5f41f420cf46f06ecfebce84ec8f36eb,CAMEL-656: Polished dataset and timer component.- Added @deprecation to not used method. Removed unused imports.--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@712497 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.79465115,NonBugFix,False
1a880076880a794016e2eeadea4f7f67c38e68ce,Improve documentation of SpringFactoriesLoader--,NonBugFix,0.8993615,NonBugFix,True
45c6da487d959e7731e3de8d1a86c386fc5172cb,"Add comments describing methods (from HTTP, Webdav- RFC).--",NonBugFix,0.9586654,NonBugFix,True
8aea3a2f7d179d0b7f935ec8247533787b0dc71d,[TEST] fixed TestCluster size() javadocs--,NonBugFix,0.62677646,NonBugFix,False
21ee77a4383f5c970e8c73967d38615f5bfb48af,Checkstyle--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1228067 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8499179,NonBugFix,False
cc6bd6239a2cf8db9b661e987e22c36737621db2,Remove unused method--,NonBugFix,0.61835593,NonBugFix,False
ae6a2d38200dfe98755abfedf645621fe21ecf00,Base class for surrounders for statements--,NonBugFix,0.78927886,NonBugFix,True
52bd53f5ea5eec84818d65b40e81d0a82ada6ba8,Restructure into smaller files--,NonBugFix,0.94771826,NonBugFix,True
5c575c099f69e87b7bbd605f492022912096f3cf, - Minor refactoring in RDF extension.--,NonBugFix,0.9128948,NonBugFix,True
80ef201514764e948d2ed8b91143c205560382b1,Remove dead code and add missing @Override- annotations--,NonBugFix,0.853986,NonBugFix,True
1d90b2e1fe600816ace2acbdda25431f62d0f1c2,Get rid of obsolete syntax in quickfixes changing- lambda's signature--- Do not wrap parameters with '()'-- Do not set return type for them-- Fix existing testData-,NonBugFix,0.5766685,NonBugFix,True
48b37d99bff444562915a1378de7834de820ad93,"HBASE-6529 With HFile v2, the region server will- always perform an extra copy of source files--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1372313 13f79535-47bb-0310-9956-ffa450edef68-",BugFix,0.5735354,NonBugFix,False
290343ed0276ade6737d6b2e7a2b701c3a70ce77,refactoring--,BugFix,0.6291825,NonBugFix,False
8d056194e11076f0da84e62f63f86d2abcbcbb60,HBASE-4861 Fix some misspells and extraneous- characters in logs; set some to TRACE--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1205732 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.65125513,NonBugFix,True
736169aa2a46f489cd8e75cf4d61cef997fc456f,revised WebApplicationContext lookup--,NonBugFix,0.5480056,NonBugFix,True
06b1f1ec2fc0bca8f4d6d5345cbf42777b4d89ff,Smart completion: code improvements and- refactorings after code review--,NonBugFix,0.8810684,NonBugFix,True
c2f8ee105b99622ad6f3f0c9cee3448cc5b869c7,"add a marker CachedFilter this allows to easily- and globally check if we cache a filter or not, all filter caching uses this- marker interface--",NonBugFix,0.92974806,NonBugFix,True
84f6d17c7bae1fbe1437ca0f62be476e012dbe8c,"Clean up spring-expression tests warnings--Clean up compiler warnings in the tests of spring-expression. This-commit adds type parameters to some of the types (mostly `List` and-`Map`). Some of them can't be cleaned up, some tests are even-specifically for raw types.-",NonBugFix,0.62653536,NonBugFix,True
4fb6823b3fcc1105589f30a9376fa533fb58a39d,Removed unncessary else if check; replaced with- else--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26039 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,BugFix,0.7312243,NonBugFix,False
6aa31e87bc18b613d66eef751f5481d161ee321d,Unneeded index flush was removed--,NonBugFix,0.80120516,NonBugFix,True
541cf2de8047f726b780fb1343a7ac9adff77e29,removed unused method; polishing--,NonBugFix,0.6456061,NonBugFix,False
d89b18613f26094eee45d664cc2a8e5fc9fcba16,Polish (minor)--,NonBugFix,0.69351494,NonBugFix,False
a5b30fd0743195dd2d80dcec2c5e131d8bbc62ef,polishing--,NonBugFix,0.644378,NonBugFix,True
501a1cbb5d35609dcd97a5ce44ac60739173e479,Refactor from deprecated GenericTypeResolver- calls--Refactor AbstractMessageConverterMethodArgumentResolver and-BridgeMethodResolver to use ResolvableType in preference to deprecated-GenericTypeResolver calls.--Issue: SPR-10980-,NonBugFix,0.73168147,NonBugFix,True
261810ebd1015358a2c22376596db450f1b6cbba,CAMEL-3447: Camel uses same media size names as- Java Printer API. Thanks to Torsten for patch.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1051120 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.61478466,NonBugFix,True
3e26fa32b15dfa1e16bddaae6b874a744358de75,Removed window between the two synchronized blocks.--,BugFix,0.52125394,NonBugFix,False
ace77ef53fafa3194ce3c18d1cf00237f82a1dbc,Removed Representation-getDigester* methods. There- is no reason to favor this way to wrap a Representation.--,NonBugFix,0.8706331,NonBugFix,True
a429e230b632c40cf3167cbac54ea87b6ad87297,revised version checks and exception signatures--,NonBugFix,0.8135766,NonBugFix,True
0c82fc5901c4ca81ff9226f703cf575194c92948,"Remove Infinity values for Range facets when no- docs match the range, closes -1366.--",BugFix,0.62032086,NonBugFix,False
5ee76beeb417b9074068cd3a3b16f84d0c1b474e,CAMEL-2339: Scheduled consumer now log- java.lang.Error at FATAL level before rethrowing--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@896858 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.88319844,NonBugFix,False
2d15eb12204048e9c8a6530a029bbf60dbc11e7b,Polish the unit test of JmsMessageBindTest--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1023715 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5371313,NonBugFix,False
018e2cf16558108622c98fd82bcbde3ce14270db,polished--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1209457 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.50608516,NonBugFix,False
45e4ec9000f8fbca1a5f04c68c1b516388f02a8f,HBASE-10066. Use ByteArrayOutputStream-writeTo- where appropriate--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1547294 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.5393574,NonBugFix,False
595cdf05e962299c19c34bbfb370316636d074f2,Polishing--,NonBugFix,0.57065374,NonBugFix,True
b40fe9d5bab0db8ca1ade525aaabc6c94d189f78,"Refactoring: TypeInfoFactory.createTypeInfo()- without type -> noTypeInfo(), getNotNullType -> getTypeNotNull, nullability- refined, style fixes--",NonBugFix,0.5931876,NonBugFix,True
5bd0f4b011f861f866121b22a0fdb3c000bc5e01,Minor improvement on collection remove--,NonBugFix,0.7284973,NonBugFix,False
a527c071070d82d56150c7d040189629fbda54c8,JBRULES-2817 Make the KnowledgeAgent Tests more- robust and faster 	- KAgent Event Listener test are enabled again! There- were modified to adopt the new KAgent test architecture--,BugFix,0.51561254,NonBugFix,True
50ccd7ec86dc105c4c6030cd152423ec7b1483a2,JAX-RS-Extension: - added javadoc to util methods.--,NonBugFix,0.76504564,NonBugFix,True
267016758de3143e80244b266a8b27978b115320,"improve handling of memory caching with file- system, only force compound file when really needed (when an extension that- exists within the compound file is part of the memory cached extensions)--",NonBugFix,0.67012423,NonBugFix,True
d35b3e7d8b5fd7b509ed5cb78937b29dbe240210,Fix non-deterministic unit test--,NonBugFix,0.87400067,NonBugFix,False
207f8e7c475fb8f4ac45baed88daa5d80c2a72b6,Cleanup--,NonBugFix,0.8186638,NonBugFix,False
9304ec103d2d104e11c9f96c87864d6f7a026b64,wrongly added test removed (correct one was added- before by Zhenja)--,NonBugFix,0.7450796,NonBugFix,False
c9c816ed3fb54e7ecf12c2a4bc06014b4fe277b5,Refactor test to use CountDownLatch instead of- Thread.sleep--,NonBugFix,0.66564715,NonBugFix,False
02c28943a09f9706049a5dd1dee220c7d2acd353,Minor refactor--,BugFix,0.5858623,NonBugFix,False
db57f0af3a110ed418bb0177cbc46ed4c7672c82,Removed the printStackTrace line in the- CxfWsdlFirstTest--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@665997 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.5101796,NonBugFix,False
5b500c684ff416cf88937999b1205dd66d48bc67,Removed old code to handle temporary records in- indexes--,NonBugFix,0.8129235,NonBugFix,False
4bb48156bc3c5c31ac6d93044315b8355f158f34,HBASE-1404 minor edit of regionserver logging- messages--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@773627 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.50951403,NonBugFix,True
43719c7dfd29922dd45a007923405958aa540f2d,---,NonBugFix,0.88277096,NonBugFix,False
982eebf70ff4aebfc200c6373511f1ce0e8667ed,better root ns--,NonBugFix,0.8326283,NonBugFix,True
b727e15dffbfa9621bc1b4e80b6b7786e370f5b0,CAMEL-2325: Removed not needed code.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@895568 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5873441,NonBugFix,False
5148146dafe9a89c5d21af420a179603399e9c40,HBASE-1938 Make in-memory table scanning faster ;-  reverted 20110726_1938_MemStore.patch till we figure why it seems to slow- tests--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1151653 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.84010124,NonBugFix,True
86f43189eb607c39694441af9799f93f3bf5fc4f,CAMEL-2180: Do not use copy of exchange when- processing in doCatch.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@881175 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.71494985,NonBugFix,False
6d69f7beadc0f23c9cedbc56332cd9712664c99b,-update unit tests for LeftInputAdapterNode--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2283 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.87450945,NonBugFix,True
a0b240db548102de8ecaf7e7ee27cd0010557b7d,HBASE-9287 TestCatalogTracker depends on the- execution order--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1516292 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.68738395,NonBugFix,True
2c9238fa348bd6fc2d51b8cb29e1c435713a4652,CAMEL-1134 make the ZipDataFormat Stream friendly--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@722005 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.80658317,NonBugFix,True
