sha,message,prediction,probability,true_label,truncated
1125a8b760810f682a3c929534e3d235a27e1245,"Add 'Runtime' scope support to unmanagedClasspath

Also added support for classes dirs in unmanagedClasspath, 
in addition to jars (Issue #181). ",NonBugFix,0.9875695,NonBugFix,False
1162e1f0a083a71a7d3166144d88e3d3f6d8f67a,"Implemented sampleshrink/1,2, type changes, added safe_pop to stack ADT
",NonBugFix,0.9355314,NonBugFix,False
1199ce41b094def9b90edb56afcf8761d2294521,"Make rhino error support better
",NonBugFix,0.9813468,NonBugFix,False
119ed05e5985c2497e0715ace271d44425e87340,"adding line info to output
",NonBugFix,0.5912696,NonBugFix,False
12b6c1d60b382ebd4e7827f81a8f717f3bdeefe7,"Set version 1.5.2
",NonBugFix,0.8980057,NonBugFix,False
12cc2558a25d2b0954e39ede0df1c50dbb59d60c,"updated reflection sample
",NonBugFix,0.83378553,NonBugFix,False
12dbb04e9afdc58834a2f91aca871725f296d045,"Clean up handling of print depth and make it consistent.
",NonBugFix,0.84527385,NonBugFix,False
12f2fe0d728932d61cf35d75ffeeac1e4080f571,"Refined stats printing subsystem, minor cleanups.

* Implemented collect/3, aggregate/3, measure/3, with_title/1.
* Cleaned up macro definitions.
* Cleaned up proper.erl exported types.
",NonBugFix,0.9695014,NonBugFix,False
13635e746222e5d7a438ce2727efc8488011bedf,ability to insert uppercase color names,BugFix,0.6024653,NonBugFix,False
13be54d4e7262343a004afb512a12e4610533b7a,"make sure every new tunnel connection and every new http connection has a read/write timeouts until handled by a tunnel. fix a bug where a slow tunnel or proxy connection could block all others. fix a bug where sending a non-expected valid ngrok protocol message over a new connection could leak a connection
",BugFix,0.9667723,BugFix,False
13c545f1fb61b1dbdffab0ec35acead09b556356,"Use 0.2-SNAPSHOT
",NonBugFix,0.881287,NonBugFix,False
13dbb5687464c8311de3be3e092d86d8bfb650c3,"Permit caller to ""prime"" PropEr's typeserver and random generator prior to testing

The motivation of this change request is to permit testing of a
module's exported functions by using both PropEr *and* Meck.  Before
Meck is enabled to mock a module, the cache of PropEr's typeserver
must be first populated.  Otherwise, PropEr is unable to gather a
module's specs.

Sample code to illustrate this technique:

````
-spec check_specs(module()) -> term().
check_specs(Mod) ->
    %% pass through to the original Function Under Test (FUT)
    check_specs(Mod, fun(_Module, _Fun, Args) -> meck:passthrough(Args) end, [], []).

-spec check_specs(module(), fun((module(), atom(), list()) -> term())) -> term().
check_specs(Mod, FUT) ->
    check_specs(Mod, FUT, [], []).

-spec check_specs(module(), fun((module(), atom(), list()) -> term()), proplist()) -> term().
check_specs(Mod, FUT, PropErOptions) ->
    check_specs(Mod, FUT, PropErOptions, []).

-spec check_specs(module(), fun((module(), atom(), list()) -> term()), proplist(), proplist()) -> term().
check_specs(Mod, FUT, PropErOptions, MeckOptions) ->
    proper:global_state_erase(),
    proper:global_state_init_size(1),
    case proper_typeserver:get_exp_specced(Mod) of
        {ok, MFAs} ->
            meck:new(Mod, MeckOptions),
            try
                %% @NOTE Expand MFA clauses for larger arity as needed
                Fun = fun({M,F,0}) ->
                              meck:expect(M,F, fun() -> FUT(M, F, []) end);
                         ({M,F,1}) ->
                              meck:expect(M,F, fun(A1) -> FUT(M, F, [A1]) end);
                         ({M,F,2}) ->
                              meck:expect(M,F, fun(A1, A2) -> FUT(M, F, [A1, A2]) end)
                      end,
                lists:foreach(Fun, MFAs),
                proper:check_specs(Mod, PropErOptions)
            after
                meck:unload(Mod)
            end;
        {error,Reason} ->
            error(Reason, [Mod, PropErOptions, MeckOptions])
    end.
````
",NonBugFix,0.91704786,NonBugFix,True
14180d6f839760ce071fb49d07f21dfaaa612795,"Better record handling, internal fixes, documentation.
",NonBugFix,0.9865677,NonBugFix,False
144062347c01d72e4792b1b8aee1f687eb793a4a,"Minor formatting updates
",NonBugFix,0.5743627,NonBugFix,False
148702929b4f0d54be8fc9b52a9234d34012f3ea,"switch back to Close() calls since CloseRead() seems to cause sockets not to flush their writes
",BugFix,0.9621478,BugFix,False
15152a6ff82471e0dfd592ea94f0aec832d60792,"Fix block selection corruption
",BugFix,0.9637974,BugFix,False
156088e42804d47b5924e62c633acc77a6812f8b,"added types, minor refactoring, added rudimentary README instructions
",NonBugFix,0.9736251,NonBugFix,False
1581668d79e71fe5ba1fb50154033eef52583158,Use android-sbt 0.6.4 stable version,NonBugFix,0.97288877,NonBugFix,False
15a9cf4f66b3bb6d4fbb9fd1ad49580158aadc29,"Xcode 5 is a wonderland of typecasting
",NonBugFix,0.6404131,BugFix,False
15e017d2855eb2f7e7519d6ae5a190c0c5b974c6,"add support for proxy authentication
",NonBugFix,0.9874872,NonBugFix,False
161674bc2271df5dff314e6eb01e0438eaa4f874,Added Unit test for string to number conversion,BugFix,0.87304926,NonBugFix,False
16615300f51ad148e2dad619aaf8bfaf398f405f,"add support for tunneling through http proxies
",NonBugFix,0.98363143,NonBugFix,False
167558157292c8393d2391124bfb9613f026c441,"upgrade to TS compiler 0.9 beta

updated compiler to beta (6/6/2013), emitter, declaration local units.
",NonBugFix,0.9610051,NonBugFix,False
1683a2df95c72beefb9feac0559c10324c1ef413,"fixed a segment fault bug with upstream check module when check timeout is longer than the check interval
",BugFix,0.9774762,BugFix,False
16a3d5d298bd0427e74e8f283c00a994b97b53ce,"A handful of additional fixes to the way register playback their macros
",NonBugFix,0.9675866,NonBugFix,False
16ad5bee0ba80d5f7db40efcb2c0ec175bc14faf,"Fixed inner quotes
",BugFix,0.91001666,BugFix,False
172ae58a8b89e71b5100f6435139b303edd4dd5e,"More cleanup and docs
",NonBugFix,0.9701,NonBugFix,False
17ac53d63e0e0c4326d628f798207f4e2bf513a2,"some cosmetic refactorings
",NonBugFix,0.9733196,NonBugFix,False
17f13f466f11f3b7990691a64764d2ad8f9f25a6,"Support nested fields in embedded structs
",NonBugFix,0.98400724,NonBugFix,False
1837cbfa6728f5c46c1e7e135f9f6a4ef0da6836,"add identity for syslog
http://rb.corp.taobao.com/r/29643/


git-svn-id: http://code.taobao.org/svn/tengine/trunk@64 8a6cbc4f-5610-49f6-9325-3f9afe71ff98
",NonBugFix,0.98579764,NonBugFix,False
18630203c44d34b04aa1bc94ca49f7759565954e,"merge changes between nginx 1.2.6 and nginx 1.2.7
",NonBugFix,0.94742155,NonBugFix,False
1863540842c9a5bb532d8fd75de6ede6cf5068ac,"Fix semantic_rename/test.0002.
",BugFix,0.82482654,NonBugFix,False
18804a91672b28cb9bf7a38fa1fe28d91f4ba30a,"Tabs to spaces formatting fixes
",BugFix,0.7441479,NonBugFix,False
18aa3c4c4d9f75508771a1887bb24ab35bf404a5,"bringing back declaration and source mapping.
",BugFix,0.5752831,NonBugFix,False
19c9306b7d48af34a8156e3a94447c68ed4902b0,"better log message
",NonBugFix,0.88580585,NonBugFix,False
1afd130b5095319c897ade679614d2d48e222d2d,"Added (set- ...) macro to for records. Internal cleanup.
",NonBugFix,0.81882185,NonBugFix,False
1b4a1c02a5d6f4c202b62c9c283f7b3fe35028ef,"Removed unnecessary $ from test wrapper tags.
",NonBugFix,0.67008305,NonBugFix,False
1b54f1fb166ab532be0975a84ffd56193068813e,"Fix implicit float/double conversion
",BugFix,0.7165119,BugFix,False
1bfe47835fac48b76e96fc920db38fcda5cedffc,"more fixes
",NonBugFix,0.7638837,BugFix,False
1c3640ffb9b8a1727d41625a6a80588f27f680ff,"Fixed unit tests :)
",NonBugFix,0.8434237,NonBugFix,False
1e85846418479ec9626aa71f196a3ff619f42bb5,"use type switching for different commands instead of type codes
",NonBugFix,0.9651876,NonBugFix,False
1f4bab64533366f4312621f6cbcfe3b8f95b3820,"Added rootpath tests.
",NonBugFix,0.91192055,NonBugFix,False
20054717a055d7ced4e5daa66151b7cf0ab6a0df,"Win RT version compiling including unit tests
",NonBugFix,0.9619293,NonBugFix,False
20b717e77a954af17bf8d28a2313a83fc0053eaf,"Removed user_drv.erl and user_drv.beam as no longer needed and io-server
protocol has been changed.
",NonBugFix,0.7126926,NonBugFix,False
21cc34b608f483fb101923b597640408815ab0f5,"Fix #791 - avoid engineering syntax in dimensions
",NonBugFix,0.9809645,BugFix,False
224cdcad4a96887097e1db236bda9da85c0e1fa3,"Move code generation out of lfe_comp into lfe_codegen.
",NonBugFix,0.98356175,NonBugFix,False
22537c01364b867d0ba335e6024242752a9bda47,"add bug reporting instructions on crash
",NonBugFix,0.6168344,NonBugFix,False
22c5bd77c43e796a86aceeff3450c3583718cd7c,"Fix global variable leaks
",BugFix,0.90954447,BugFix,False
2406f2d31ebebcdaca4b3dd9c302b9b9688c6e0c,"`fixc`

as suspected `treec` is not quite flexible enough. Instead we now have
a higher order contraint `fixc` which takes a function which must take
3 arguments - the term, the substitution and a reifier. This function
must return a goal. This goal can of course call fixc again
recursively, perhaps using constrain-tree to get tree constraining
behavior. Redefine `treec` in terms of `fixc` as an example :)
",NonBugFix,0.80151176,NonBugFix,False
245c721d45a886bb18a9bb5b635d7c2bad38aaf4,"gofmt
",BugFix,0.7470315,NonBugFix,False
24872e9cd57d8e7ce3351c97657943f826f198b4,"Fix jschardet being undefiend if Iconv fails - Ref #411
",BugFix,0.96530324,BugFix,False
25d2a7a5c305b232a2d8fec3fa82f9e237fc4580,"Allow callers to get data out in slices of pointers or values
",NonBugFix,0.9785772,NonBugFix,False
260be7807abad2302323213bf0289fbd09525adf,"Fixes and cleanups to typeserver and transformer.
",NonBugFix,0.70208615,BugFix,False
2670b6afcd7b97daedc5b4f4ce7ed362fea3238c,"Added formatted output. Very like the erlang versions but they do
output LFE forms. Characters and based numbers useless for now.
",NonBugFix,0.8930215,NonBugFix,False
26b5aa7506408e52e025193a8e72a98b1d8b4b0a,"cache sql queries for get/insert/update/delete. shaved about half the overhead off according to benchmarks
",NonBugFix,0.9493524,NonBugFix,False
26e19be4a499eef06d5ef5450a3ffa6a1441c67c,"fixed for nginx standard
",BugFix,0.6213265,BugFix,False
2733f15ef93092e86f65ed551fa408cd42a93084,"Fix memory leaks
",BugFix,0.8931764,BugFix,False
277c981e1edaaaf699a290735702dad9541ecb66,"Initial release.
",BugFix,0.5110918,NonBugFix,False
282ee5c6d1349881c3d218b81f16e86ac74223e6,"Incorporated positional compile to replace eager-compile.

This is largely an export so Jason can take a look; I still plan to clean
things up.
",NonBugFix,0.9623952,NonBugFix,False
28672dc2b4419582cd4a6dfc9b2dfd06f3f12c92,"review url:http://rb.corp.taobao.com/r/25219/

changelog:
1 merge了 liseen.wan@gmail.com提的patch.



git-svn-id: http://code.taobao.org/svn/tengine/trunk@40 8a6cbc4f-5610-49f6-9325-3f9afe71ff98
",NonBugFix,0.95552766,NonBugFix,False
286fdfc901f650d5657225f57a9ff221569e9a26,"Strengthen some specs

While at it, shortened some comment lines so that they fit
on one line in my emacs buffer...
",NonBugFix,0.90823704,NonBugFix,False
29a894231a9eea1198ba97b1c46650792a202911,"fix error message when no filename, also try to print stack
",BugFix,0.5235074,BugFix,False
29e8a92d6b2a54212113cb7e69957cec660eeac2,"Handful of fixes and better visual support

Reorganized the way XVimVisualEvaluator handles a number of actions in
order to be more extensible in the future.
",NonBugFix,0.9749136,NonBugFix,False
2a9361439752ceb0daa852aa86e9b8c078096147,"Tests passing for WinRT
",NonBugFix,0.797278,NonBugFix,False
2b56e090ba91c74315e3f00123b6094e225dde73,"[attributedlabel] Don't remove images when the run delegate deallocates.

This caused periodic crashes that were revealed by avoiding the memory leak fixed in 3b46abf455389e55384663b526a0567e13e27460.
",BugFix,0.78684396,BugFix,False
2bea3358c00627cd091c1ed37423c30b2dd6e948,"better indentation
",NonBugFix,0.76157266,NonBugFix,False
2c1bf84c95e7eb0bac171a99e126cc50510cbbbf,"added unit tests for tagging
",NonBugFix,0.895074,NonBugFix,False
2cc1b018fef08f73cb64e4b4be07bfc5a921c08e,"fix 'File not found' import error
",BugFix,0.8351039,BugFix,False
2d6b26acd42bf67fbf6c3c249ce1d818e393b45a,"Ensure we compile with full speed under leiningen.
",NonBugFix,0.9729896,NonBugFix,False
2d8f99afd4437036b1c1b04175f263ab3fe0963f,"ngx_http_user_agent_module bugfix
",NonBugFix,0.7565427,BugFix,False
2da2027c6ab38bb971eab2192124e94a3bbf0470,"Simplify add_exports/1 transformation.
",NonBugFix,0.81802136,NonBugFix,False
2e78d7a8386a8d1be415432855ccfc80227204f1,"switch imports back go coopernurse/gorp
",NonBugFix,0.97684765,NonBugFix,False
2eb1339249cc3cdeb734e8d93b34659fe9920d34,"PrimitiveArrayMapper implementation

Fixes AutoMapper/Automapper#279
",NonBugFix,0.98525983,NonBugFix,False
3047f7603e62edd5a2b2b6953b04a3f55e09e415,"use a hash to store variables, fixes variable redifinition bug
",BugFix,0.734831,BugFix,False
30b9871ceef52cd43b830c058a3a3d34c36eb742,"add input body filter
http://rb.corp.taobao.com/r/22419/

git-svn-id: http://code.taobao.org/svn/tengine/trunk@16 8a6cbc4f-5610-49f6-9325-3f9afe71ff98
",NonBugFix,0.9766841,NonBugFix,False
30fec17901216753cfd6af1c8142592fce2644f1,"Add a test for positional-fnks via positional-fn
",BugFix,0.7252707,NonBugFix,False
3154568a8996d0ebe3de25df163db61e85515905,"fix safefd example to use !=fd
",BugFix,0.91044956,BugFix,False
3171a62f0d16641ea329f72197acce76c7c71841,"fix font shorthand with %
",BugFix,0.91473436,BugFix,False
32e1cd63c0656e245bcae6b28ed6c013fcaed3cc,"fix first selection range of visual mode of 'V'
",BugFix,0.96174985,BugFix,False
33af4ecb42695868a3717e9fb09a7611b730d886,"merge nginx changes between 1.2.5 and 1.2.6
",NonBugFix,0.94067854,NonBugFix,False
33b6d722e59dab58a64c282232f857abaf26e20d,"Bump schema version
",NonBugFix,0.9483121,NonBugFix,False
35630db0de0609a3799d91891deea9301d0dad4c,"Cut 0.1.1 release
",BugFix,0.52915096,NonBugFix,False
356b4f09c54bf9a7a33bff8b598902238335cce2,"Update project.clj to 0.0.2-SNAPSHOT
",NonBugFix,0.92122775,NonBugFix,False
36f079e4e39e550bb599a459eb44e5d58a87c9f1,"Prepare for next development iteration
",NonBugFix,0.9460876,NonBugFix,False
38431cd0773b1967d5fe5892652a585d6b9c0eb0,"v6.54.8. Bugfix.
",BugFix,0.6719693,BugFix,False
38d0fd593b5b4050cad8d7539ae98cd519206934,"All tests pass
",NonBugFix,0.8940482,NonBugFix,False
39445d4e3cb1e680b6ec3c3615e697307fcc18d9,"Fixed bugs related to reusing table view cells

- SegmentedControl selected index reapplied from FormElement object
- DatePicker date is saved to FormElement on change
",BugFix,0.97023326,BugFix,False
3a530a0c716210cf80bb833e32eb88909171b1b0,"Fix bug in compose-schemata / comp-partial for optional args
",BugFix,0.9570597,BugFix,False
3aa59f87d2d4ba141c81f0d892fc041a25ef649d,"Add support for time.Time objects to gorp.

This commit adds support for storing and retriving time.Time objects,
by passing through such objects to the underlying driver.  This
resolves gorp issue #14.

The commit is tested and works with the github.com/mattn/go-sqlite3
driver.

The commit does not currently work with the
github.com/ziutek/mymysql/godrv driver, due to a bug in the mysql
driver.  This problem is resolved by mymysql pull request #77.  I have
successfully tested that with the fix from pull request #77 applied to
mymysql, and with the current commit applied, gorp can correctly store
and retrieve time.Time objects from mysql databases.

This commit is NOT tested with the github.com/lib/pq driver.
",NonBugFix,0.9446857,NonBugFix,False
3afb63081ce01a7a8f8c90aa2a7ad9429a23e470,"Return a sql.ErrNoRows when SelectOne does not return any row.

The SelectOne wants to return just one row, so it should also return an error
when no rows were returned. In this case, this function will return an
sql.ErrNoRows, as it's done in some functions of the database/sql package.
",NonBugFix,0.6773609,BugFix,False
3d5148e389c4eb92cc5cc00219793f4c6cf85cde,"Fix compiler warning
",BugFix,0.6467644,BugFix,False
3f308d97a1c48423d23733b1361484f04228cdda,"Process 'provided' scope before test and runtime (#186)

Fixes a case where a dependency declared as 'provided' will
end up as 'test' scoped when the same dependency is also a
transitive dependency of test scoped dependency. Provided dependency
may be needed for compilation, so it ending as test dep breaks 
compilation in Idea. 

",NonBugFix,0.76669794,BugFix,False
3f451e9986646690b3f70ac53641b92cdfbf89f4,"Fix windows build.
",BugFix,0.62129086,BugFix,False
41700e72f46281f56934400265e8ce583604c53f,"Fix FFI callbacks when too many arguments are provided.
",BugFix,0.74605876,BugFix,False
42f74303f4a11e785b50c0790355b327883d4195,"minor fixes to unit tests
",NonBugFix,0.8794903,BugFix,False
4507a9778e9ebe2512cd1e922315b5d52d2fb2b8,"Fix graph tests and add tests for new positional compilations
",NonBugFix,0.9878917,BugFix,False
4547c7257c5a540b5395b650e52655756696a875,"* src/main/clojure/clojure/core/logic.clj: fix make-cs calls
",BugFix,0.5873017,BugFix,False
45b9d8abaaf4d5c89aad716ed20d947975ac199c,"add consistent_hash_module for tengine
",NonBugFix,0.98455983,NonBugFix,False
45d764a58d4b11c0cbdeb10fa442a18680e492ff,"Cleanup code is now debug-only
",BugFix,0.58011913,NonBugFix,False
4864397df52454a24a41029b7b9339c70b0a8caa,"v6.21.7. Bugfix.

- v6.21.7 January 25, 2013
	- Fixed port not defaulting correctly on the `docpad-server` executable since v6.21.5
		- Closes [issue #407](https://github.com/bevry/docpad/issues/407) thanks to [man4u](https://github.com/man4u)
	- Updated dependencies
		- [bal-util](https://github.com/balupton/bal-util) from ~1.16.0 to ~1.16.1
",BugFix,0.50891054,BugFix,False
4a9267ee77abd1e0938543031628c74d236acf0a,"[photos] Fix bugs in the layout of the photo scroll views.

Due to pushing the scroll view down to a subview I needed to update
the way we calculate centering the photo. This needed to be done
when the scrollview's layoutSubviews method was called so I created
a simple subclass of UIScrollView that handles this. The rest of
the photo scroll view functionality was able to stay in the root
of the view.

Also fixed some issues with photo centering. The problem was related
to when we set the frame of the paging scroll view and the fact that
it was simply setting the frame of all of the subviews, without giving
them the opportunity to maintain their existing state.
",BugFix,0.9627601,BugFix,False
4b7742ed627a2c4b8140cd73779e5af164644867,"Following bug fix for nextLine
 - 'j' on a blankline moves cursor 2 lines donw
",BugFix,0.9824892,BugFix,False
4c374be5a7e1a2cc94b2bdb4c7d4b0cfce6ddf8a,"Fix Memory Leaks found through instruments
",BugFix,0.87766963,BugFix,False
4d08291813a24342972a127fe07facc7df3c655c,"fix a bug which causes updates to be tried without delay after the first update interval
",BugFix,0.9790399,BugFix,False
4d526264f2d16db3ca68f52893657096982d979c,"Fixed bug where destination collections were not cleared before mapping
",BugFix,0.9595725,BugFix,False
4d55378c47d50a909ec4ee4a31ad59a28ac52599,"Fix rotation issues in the paging scroll view demo by forwarding the proper events to the view.
",BugFix,0.9712257,BugFix,False
4f7acd829eb4b330ae263404dd56c8fb27b85993,"Make classifiers of sources and javadocs configurable (issue #97)
",NonBugFix,0.9881762,NonBugFix,False
51b2833c1c381550f753f1b15ab05e8858bd122e,"Fix #443
The root cause of the problem was inconsistent state of observer objects.
Because we have not unhook ""dealloc"" method, if XVim is disabled once and
a view is newly created and deallocated the method ""removeObserver"" is called
for a object which is not registered as a observer.

This has not been a problem in Xcode4 because Xcode4 deos not dealloc unused
view objects. Xcode5 does properly dealloc unused view objects which leads crashes.
",BugFix,0.95929796,BugFix,False
5223e92c2ed490cc72bb2cd34f33a2544a0410ff,"Fix memory leak
",BugFix,0.94125265,BugFix,False
52c7559c5e825841e089181adbf30c5ae3d03a68,"* src/main/clojure/clojure/core/logic.clj: fix typo in tests, fix exclude-from-dom, y* will be a set in -distinctfdc, list-sorted? impl
",BugFix,0.7209029,BugFix,False
52c7b57392633d4c01d10b99585230d2b048caad,"added declarations to compiled unit object.

additional updates on d.ts files added to the resource (resx) folder.
the node.d.ts file now differs from the default in that it now contains
a portions of lib.d.ts minus the DOM specific API's and that all
declarations as no longer module scoped under the AMD quotation scheme.
",NonBugFix,0.97609586,NonBugFix,False
5341e84c4c0c23e7a650ec3f433b564e4a3357d8,"Adding an observer to check for icloud being setup after default context has been set. Should fix race condition in Issue #241
",BugFix,0.965065,BugFix,False
5387e850af5c2d20605658a3dabe5e69a8bec5d1,"Fixing checking of bitsegs in patterns.
",BugFix,0.914033,BugFix,False
53ce240d76add2e2fe5417fdafafd4337ea3b0ec,"Removed networking operations from Nimbus. AFNetworking is now the default networking stack.
",NonBugFix,0.9345757,NonBugFix,False
54751ce3135544e19b950c091229c2436673face,"Use DumpRequest which includes all headers unlike it did in Go 1.0 instead of the hack to use DumpRequestOut which was limiting raw request body lengths to 8192 bytes. Fixes github issue #4.
",NonBugFix,0.96260685,BugFix,False
54f6b040ac8a22f3e48f33414afaa0a96ea20182,"repair a bug in upstream, process_header and process_body_in_memory
http://rb.corp.taobao.com/r/23292/

git-svn-id: http://code.taobao.org/svn/tengine/trunk@24 8a6cbc4f-5610-49f6-9325-3f9afe71ff98
",BugFix,0.8334275,BugFix,False
55c2333c17bc9eb06e64c8f446269accfd6200a9,"[css] Maintain casing of CSS property values.

Fixes #185.
",NonBugFix,0.940129,BugFix,False
563793aff7b19062ecfc39e6a1ec26063bb93e45,"typo error in markdown plugin renderer
",BugFix,0.6646547,BugFix,False
57c3226147127fc860fa7dec9ec60ec98bb01a79,"PropEr now catches exits by default.
",BugFix,0.93669164,NonBugFix,False
5804d573ef6e1364e7daee37fc354a07db617a5d,"fixed resx declaration file.
",BugFix,0.8530335,BugFix,False
5b54b543792fd6e0a30c1c213063b4aef3f14ea3,"bugfix: don't record request time in subrequest
",BugFix,0.8512018,BugFix,False
5d4b069c85dc28642f22a01650482f8c1ddcfd06,"* src/logos/minikanren.clj: fix the behavior of rest-lvars during reification
",BugFix,0.9568285,BugFix,False
5db1b4d46aa1ad050331e60c7ac731295b053063,"bugfix when use chrome and safari.
",BugFix,0.9025199,BugFix,False
5fd65be3cf7bbbade37b51b9a0e1e84b8f55cf58,"fix a small print formatting in displaying the metrics reporting interval
",BugFix,0.9484274,BugFix,False
610525940ab53c8fe0f9567c8a2c3f0be6d0adad,"v6.49.0. Improvement.

- v6.49.0 August 9, 2013
	- DocPad will now shutdown and destroy itself more thoroughly
		- Thanks to [Ashton Williams](https://github.com/Ashton-W) for [issue #595](https://github.com/bevry/docpad/issues/595)
	- Added the event `docpadDestroy` for plugins that are doing anything long-running so they can destroy themselves thoroughly too
",NonBugFix,0.973178,NonBugFix,False
620d9580c9e401168996b17ea00e2dc77e43e245,"Fix up vertical alignment of images in attributed strings. Now supports top, bottom and middle alignment.
",NonBugFix,0.97898495,NonBugFix,False
628cc94ed6da619e47feecd36da784fbf14d8999,"Fixes in initial state computation

*Now initial_state/0 is only called during command generation
 and evaluated during command execution.

*Also fixed proper_types:parameter/3
",BugFix,0.97495085,BugFix,False
633e5ad362943a6eb043fa68da2963929466b796,"Fix sneaky package parser rewrite regression.
",NonBugFix,0.9286164,BugFix,False
654256c47a45764f5356c71b9fd00ae8ae8a897f,"Significant Refactoring of Compiler

Have refactored the compiler to make it more manageable, and have also
tried to solve the missing lambda, '_this' bug by way of double passing
on first load.
",NonBugFix,0.83220875,NonBugFix,False
65bdedafa827a17eccc33f497d166810fbd162f2,"Disequality that does not depend on unify.

Added IDisunifyTerms protocol. Added disunify which looks like unify
but instead returns a constraint set. Not yet sure if this approach is
general enough to implement nominal disequality. Extend the core type
to IDisunifyTerms.

No more calls to unify in !=c. Commented out normalize-store and
prefix-subsumes? as those are optimizations anyhow. != goal now calls
disunify and uses the :prefixc property of the constraint set to
construct the !=c constraint.
",NonBugFix,0.95564336,NonBugFix,False
660629cfe839280444409e7a62c52e63004766e0,"fixed up the npm stuff.
",BugFix,0.6911741,BugFix,False
697f4185757b4b5aecd054d9514504c4c32714f4,"v6.42.3. Improvement.

- v6.42.3 June 26, 2013
	- Swapped out synchronous file system calls for asynchronous ones
		- Closes [issue #538](https://github.com/bevry/docpad/issues/538)
	- Fixed DocPad version number undefined in X-Powered-By response header
	- Added the ability to turn off the X-Powered-By meta header by
setting the `poweredByDocPad` to `false` in your configuration
",NonBugFix,0.935809,NonBugFix,False
6a2b9c31b1c8484471b8e140a92ec81de1fce40f,"fix a bug where ngrokd would reject http requests with an authorization header if the client had not specified any authentication necessary
",BugFix,0.97252065,BugFix,False
6a707e2887bb385a49d6ddd5d1991f95ff4675e4,"Use full path to fix Idea complaining about the Null import (Idea Scala plugin bug?).
",BugFix,0.80346036,NonBugFix,False
6c3d57e7a53fb0940045e38163f035fff0ff66b5,"Bugfix: the ""[alert] zero size buf"" error.
",BugFix,0.95135534,BugFix,False
6fb09ce19cef31dfc91ca07face1b78fb8aad5f6,"fixed bug in proper_types:with_parameters/2
",BugFix,0.9430944,BugFix,False
6ff6c50bd27bb33076fb3196f4b409507a33a1d1,"Modified data reader mapper to support yielding records rather than loading the entire result set into memory

added configuration option that allows user to specify whether DataReaderMapper should buffer all results into a List or use yield return via an Enumerable. The default behavior uses a List for backwards compatibility

Fixing compile error; closes #254
",NonBugFix,0.9748127,NonBugFix,False
712bfd41d426c767a5a413ecc24911e93bcf0b54,"Fix console example (closes #201)
",BugFix,0.89860636,NonBugFix,False
756771aa990c5b6284595036de231398ee4819ca,"allow `fixc` to take rands. x can be a vector values in this case.
",NonBugFix,0.69158137,NonBugFix,False
7643c5af0504ee90af08a2b85f68b8b28d4c7ddd,"Re-add fix for cleanup of background queue
",BugFix,0.913886,BugFix,False
7a6ec41d8bc104e8bf2bb2f2950a3a8d567b0447,"1 fix bugs of the limit_req module(please read this issue https://github.com/taobao/tengine/pull/1).

2 add test case for limit_req module.

3 refactor some code and fixed code style.
",NonBugFix,0.6088914,BugFix,False
7afc78579e7ce77a4b1c6000cd199462ba0dd279,"Fix and test ability to rename non-maps with [:x :as y]
",NonBugFix,0.82459056,BugFix,False
81b48ac826176b9899d0d34f672390d29bf657a9,"Extend ? macro to handle optional timeout and default value.
",NonBugFix,0.96218586,NonBugFix,False
831cd1666015ed07bd218995e8ab9b760739a380,"Make 'no-sbt-classifiers' to be the default

With lastest sbt version, 'gen-idea' task fails if we don't already have
sbt-idea's sources/javadocs in local ivy repo. This is because currently
sbt does not include extra plugin repositories in 'update-sbt-classifiers'
resolution.

Until now the workaround was to run 'gen-idea no-sbt-classifiers'.
",NonBugFix,0.95681787,NonBugFix,False
8541d7ca595449570852428edbe647aa00f0d435,"fix on register()
",BugFix,0.96210295,NonBugFix,False
858583237c77c142a2a4e49ba7b6c11f072ef503,"fixed typo in locals-membero recursive call
",BugFix,0.9115705,BugFix,False
8691a0a009fe39872c756c8aeb06887a584dc18b,"[core] Add NIError.h/m.
",NonBugFix,0.9771129,NonBugFix,False
894b56a6ffe67825ef7d8e2282ae5752c27f59f7,"Fix tests for importer rewrite. Caterpillar optimisation attempt.

- load events now parse events
- split out `populateCollections` into it's own thing
- moved `generateParse` logic into `populateCollections`
- added `opts.collection` support back to `parseDirectory`
",NonBugFix,0.9837541,NonBugFix,False
8b34e461970723c63275268fa12ba9dcc8fca33a,"Fix win32 build, due to package renames in one of the latest weeklies.
",NonBugFix,0.95896506,BugFix,False
8b3bb71379ffcb2dbb5e19d532e95f65b3f23bf0,"make version field overrideable. fix primary key declaration in create table if table has more than one pk
",BugFix,0.8736321,BugFix,False
9326c7b724ec9daf88d6e4cf0d81e01161dcdbab,"* src/main/clojure/clojure/core/logic/minikanren.clj: occur-check fix and test
",NonBugFix,0.5697265,BugFix,False
947c742d04edf30b295e34a77676eee2c609dbeb,"Don't swallow useful PostgreSQL errors when INSERT fails for some reason.
",NonBugFix,0.65840423,BugFix,False
974fff51e0d0c98b667700d2c517af4d40a2adee,"Add lazyness to infix operators (* + - etc)

In the test case I've replaced undefineds with a division by 0 due to
undefined not being in scope. I have also tested this by replacing the 1
and the 0 with undefined in the generated javascript and running it
through node manually
",BugFix,0.6248359,NonBugFix,False
975a2fc86646f4afae2b8414a8457f5f52c935b5,"Make a global universeScope variable.

Also fixes all TODOs regarding ""return the real built-in type"" thing.
",NonBugFix,0.59382844,NonBugFix,False
